"Timestamp","Cluster","Node","CPU","SoC"
"2022-08-11T15:02:11.411","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.411","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.411","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.412","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.412","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.412","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.412","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.413","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.413","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.413","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.413","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.414","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.414","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.414","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.415","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.415","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.415","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.415","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.416","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.416","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.416","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.416","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.417","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.417","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.417","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.418","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.418","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.418","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.418","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.419","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.419","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.419","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.419","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.420","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.420","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:12.421","3","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:12.422","3","kubernetes-worker1","100.0",""
"2022-08-11T15:02:12.422","3","kubernetes-worker2","100.0",""
"2022-08-11T15:02:12.423","3","kubernetes-worker3","100.0",""
"2022-08-11T15:02:14.424","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:14.425","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:14.426","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:14.427","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:17.098","3","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:17.099","3","kubernetes-worker1","100.0",""
"2022-08-11T15:02:17.099","3","kubernetes-worker2","100.0",""
"2022-08-11T15:02:18.100","3","kubernetes-worker3","100.0",""
"2022-08-11T15:02:18.101","3","kubernetes-worker3","100.0",""
"2022-08-11T15:02:19.101","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:19.102","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:19.102","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:19.102","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:22.130","3","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:23.131","3","kubernetes-worker1","100.0",""
"2022-08-11T15:02:23.132","3","kubernetes-worker2","100.0",""
"2022-08-11T15:02:23.132","3","kubernetes-worker3","100.0",""
"2022-08-11T15:02:23.132","3","kubernetes-worker3","100.0",""
"2022-08-11T15:02:24.133","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:24.133","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:24.133","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:24.134","2","kubernetes-worker3","100.0",""
